"Scientific.Name","Occurrence","other.rank","matched.ID","kingdom.inat.ID","phylum.inat.ID","class.inat.ID","order.inat.ID","family.inat.ID","genus.inat.ID","species.inat.ID","kingdom.science","phylum.science","class.science","order.science","family.science","genus.science","species.science","kingdom.common","phylum.common","class.common","order.common","family.common","genus.common","species.common","category"
"Lepomis macrochirus","Present","","49591","1","2","47178","47233","49588","49592","49591","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Lepomis","Lepomis macrochirus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sunfishes","","Bluegill","Fish"
"Lepomis microlophus","Present","","85127","1","2","47178","47233","49588","49592","85127","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Lepomis","Lepomis microlophus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sunfishes","","Redear Sunfish","Fish"
"Micropterus punctulatus","Present","","105821","1","2","47178","47233","49588","49589","105821","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Micropterus","Micropterus punctulatus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sunfishes","Black Basses","Spotted Bass","Fish"
"Micropterus salmoides","Present","","49587","1","2","47178","47233","49588","49589","49587","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Micropterus","Micropterus salmoides","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sunfishes","Black Basses","Largemouth Bass","Fish"
"Pomoxis annularis","Present","","49593","1","2","47178","47233","49588","49595","49593","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Pomoxis","Pomoxis annularis","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sunfishes","Crappies","White Crappie","Fish"
"Pomoxis nigromaculatus","Present","","49594","1","2","47178","47233","49588","49595","49594","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Pomoxis","Pomoxis nigromaculatus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sunfishes","Crappies","Black Crappie","Fish"
"Neoclinus uninotatus","Present","","106718","1","2","47178","47233","85674","90208","106718","Animalia","Chordata","Actinopterygii","Perciformes","Chaenopsidae","Neoclinus","Neoclinus uninotatus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Pike-Blennies, Tube-Blennies, and Flagblennies","","Onespot Fringehead","Fish"
"Gibbonsia elegans","Probably Present","","117548","1","2","47178","47233","85698","88489","117548","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Gibbonsia","Gibbonsia elegans","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Clinids","","Spotted Kelpfish","Fish"
"Gibbonsia metzi","Probably Present","","117549","1","2","47178","47233","85698","88489","117549","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Gibbonsia","Gibbonsia metzi","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Clinids","","Striped Kelpfish","Fish"
"Heterostichus rostratus","Present","","179820","1","2","47178","47233","85698","88891","179820","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Heterostichus","Heterostichus rostratus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Clinids","","Giant Kelpfish","Fish"
"Amphistichus argenteus","Present","","117551","1","2","47178","47233","63687","86422","117551","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Amphistichus","Amphistichus argenteus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Barred Surfperch","Fish"
"Amphistichus koelzi","Present","","93970","1","2","47178","47233","63687","86422","93970","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Amphistichus","Amphistichus koelzi","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Calico Surfperch","Fish"
"Amphistichus rhodoterus","Present","","117552","1","2","47178","47233","63687","86422","117552","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Amphistichus","Amphistichus rhodoterus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Redtail surfperch","Fish"
"Brachyistius frenatus","Probably Present","","117553","1","2","47178","47233","63687","87062","117553","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Brachyistius","Brachyistius frenatus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Kelp Surfperch","Fish"
"Cymatogaster aggregata","Present","","98855","1","2","47178","47233","63687","87792","98855","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Cymatogaster","Cymatogaster aggregata","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Shiner Surfperch","Fish"
"Embiotoca jacksoni","Present","","117554","1","2","47178","47233","63687","88143","117554","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Embiotoca","Embiotoca jacksoni","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Black surfperch","Fish"
"Embiotoca lateralis","Present","","117555","1","2","47178","47233","63687","88143","117555","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Embiotoca","Embiotoca lateralis","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Striped surfperch","Fish"
"Hyperprosopon anale","Present","","117556","1","2","47178","47233","63687","63688","117556","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Hyperprosopon","Hyperprosopon anale","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","","Fish"
"Hyperprosopon argenteum","Present","","63685","1","2","47178","47233","63687","63688","63685","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Hyperprosopon","Hyperprosopon argenteum","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Walleye Surfperch","Fish"
"Hyperprosopon ellipticum","Present","","117557","1","2","47178","47233","63687","63688","117557","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Hyperprosopon","Hyperprosopon ellipticum","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Silver surfperch","Fish"
"Hypsurus caryi","Present","","117558","1","2","47178","47233","63687","89041","117558","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Hypsurus","Hypsurus caryi","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Rainbow Seaperch","Fish"
"Micrometrus minimus","Present","","117560","1","2","47178","47233","63687","89934","117560","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Micrometrus","Micrometrus minimus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Dwarf Surfperch","Fish"
"Phanerodon atripes","Present","","154209","1","2","47178","47233","63687","90985","154209","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Phanerodon","Phanerodon atripes","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Sharpnose surfperch","Fish"
"Phanerodon furcatus","Present","","117561","1","2","47178","47233","63687","90985","117561","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Phanerodon","Phanerodon furcatus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","White surfperch","Fish"
"Rhacochilus toxotes","Present","","117562","1","2","47178","47233","63687","91688","117562","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Rhacochilus","Rhacochilus toxotes","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Rubberlip surfperch","Fish"
"Rhacochilus vacca","Probably Present","","111616","1","2","47178","47233","63687","91688","111616","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Rhacochilus","Rhacochilus vacca","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","Pile surfperch","Fish"
"Gobiesox maeandricus","Present","","67409","1","2","47178","67410","67411","67412","67409","Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Gobiesox","Gobiesox maeandricus","Animals","Chordates","Ray-finned Fishes","Clingfishes","Clingfishes","","Northern Clingfish","Fish"
"Rimicola","Present","genus","154209","1","2","47178","47233","63687","90985","","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Phanerodon","","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Surfperches","","","Fish"
"Acanthogobius flavimanus","Present","","117563","1","2","47178","47233","47308","86182","117563","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Acanthogobius","Acanthogobius flavimanus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","","Yellowfin Goby","Fish"
"Clevelandia ios","Present","","117564","1","2","47178","47233","47308","87522","117564","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Clevelandia","Clevelandia ios","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","","Arrow Gobi","Fish"
"Eucyclogobius newberryi","Present","","100687","1","2","47178","47233","47308","88278","100687","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Eucyclogobius","Eucyclogobius newberryi","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","","Tidewater Goby","Fish"
"Gillichthys mirabilis","Present","","101455","1","2","47178","47233","47308","88500","101455","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Gillichthys","Gillichthys mirabilis","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","","Longjaw Mudsucker","Fish"
"Ilypnus gilberti","Present","","103359","1","2","47178","47233","47308","89092","103359","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ilypnus","Ilypnus gilberti","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","","","Fish"
"Lepidogobius lepidus","Present","","117546","1","2","47178","47233","47308","89405","117546","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Lepidogobius","Lepidogobius lepidus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","","Bay goby","Fish"
"Tridentiger trigonocephalus","Probably Present","","208897","1","2","47178","47233","47308","56898","208897","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Tridentiger","Tridentiger trigonocephalus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gobies","Chameleon gobies","Trident Goby","Fish"
"Medialuna californiensis","Present","","105388","1","2","47178","47233","49688","89795","105388","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Medialuna","Medialuna californiensis","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Sea Chubs","","Halfmoon","Fish"
"Morone saxatilis","Present","","51392","1","2","47178","47233","51393","51394","51392","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","Morone","Morone saxatilis","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Temperate Basses","","Striped Bass","Fish"
"Apodichthys flavidus","Present","","67408","1","2","47178","47233","62607","67407","67408","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Apodichthys","Apodichthys flavidus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gunnels","","Penpoint Gunnel","Fish"
"Pholis ornata","Present","","62605","1","2","47178","47233","62607","62608","62605","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis ornata","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Gunnels","","Saddled Blenny","Fish"
"Genyonemus lineatus","Present","","101346","1","2","47178","47233","49172","88472","101346","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Genyonemus","Genyonemus lineatus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Drums","","White croaker","Fish"
"Scomber japonicus","Present","","69840","1","2","47178","47233","47266","69842","69840","Animalia","Chordata","Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Mackerels, Tunas, and Bonitos","","Pacific Chub Mackerel","Fish"
"Sphyraena argentea","Present","","47262","1","2","47178","47233","47264","47263","47262","Animalia","Chordata","Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","Sphyraena argentea","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Barracudas","Barracudas","Pacific Barracuda","Fish"
"Anoplarchus purpurescens","Present","","67316","1","2","47178","47233","61378","67317","67316","Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Anoplarchus","Anoplarchus purpurescens","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Pricklebacks","","High Cockscomb","Fish"
"Cebidichthys violaceus","Present","","61376","1","2","47178","47233","61378","61379","61376","Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Cebidichthys","Cebidichthys violaceus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Pricklebacks","","Monkey-faced Prickleback","Fish"
"Plectobranchus evides","Present","","228369","1","2","47178","47233","61378","91149","228369","Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Plectobranchus","Plectobranchus evides","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Pricklebacks","","Bluebarred Prickleback","Fish"
"Xiphister atropurpureus","Probably Present","","67360","1","2","47178","47233","61378","67361","67360","Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Xiphister","Xiphister atropurpureus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Pricklebacks","","Black Prickleback","Fish"
"Peprilus simillimus","Present","","109047","1","2","47178","47233","52732","90915","109047","Animalia","Chordata","Actinopterygii","Perciformes","Stromateidae","Peprilus","Peprilus simillimus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Butterfishes","","Pacific Pompano","Fish"
"Aprodon cortezianus","Present","","224184","1","2","47178","47233","60631","89655","224184","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycodes","Lycodes cortezianus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Eelpouts","","Bigfin Eelpout","Fish"
"Lycodes pacificus","Probably Present","","117547","1","2","47178","47233","60631","89655","117547","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycodes","Lycodes pacificus","Animals","Chordates","Ray-finned Fishes","Perch-like Fishes","Eelpouts","","Blackbelly Eelpout","Fish"
"Entosphenus tridentatus","Present","","63532","1","2","49231","49232","49233","63533","63532","Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra tridentata","Animals","Chordates","Lampreys","Lampreys","Northern Lampreys","","Pacific Lamprey","Invertebrate"
"Lampetra ayresi","Present","","103971","1","2","49231","49232","49233","63533","103971","Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra ayresii","Animals","Chordates","Lampreys","Lampreys","Northern Lampreys","","River Lamprey","Invertebrate"
"Symphurus atricauda","Probably Present","","113538","1","2","47178","47526","85721","92330","113538","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricaudus","Animals","Chordates","Ray-finned Fishes","Flatfishes","Tonguefishes","","California Tonguefish","Fish"
