Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Corallinales,Corallinaceae,26457,12323,Active,Corallina vancouveriensis,,,Undecided,No,In Review,,,,,,,"Subunit: Fort Baker, Lands End, Marin Headlands, San Francisco Bay",,"389035, 79730, 90049",14107950,"14134460, 14136260, 14136940, 14136960, 14139800, 14139940","http://www.inaturalist.org/observations/593118, http://www.inaturalist.org/observations/649234",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Corallinales,Corallinaceae,22757,12375,Active,Lithothamnium,encrusting coralline algae,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Alcatraz",,"389035, 90049",,"14135210, 14135220, 14135800, 14135810, 14136230, 14138260, 14139470, 14139480",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Corallinales,Corallinaceae,24811,12403,Active,Melobesia mediocris,,,Undecided,No,In Review,Present,,,,,,Subunit: Marin Headlands,,389035,,"1013117, 14134480",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Erythropeltidales,Erythrotrichiaceae,13857,11524,Active,Smithora naiadum,,,Undecided,No,In Review,Present,,,,,,Subunit: Marin Headlands,,"389035, 79729",,14134580,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gelidiales,Gelidiaceae,13536,11797,Active,Gelidium coulteri,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Mason, Lands End, Marin Headlands, San Francisco Bay",,"389035, 79729","14108400, 14109550","14136390, 14136650, 14137400, 14138360, 14138910, 14139250",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gelidiales,Gelidiaceae,13558,11799,Active,Gelidium purpurascens,,,Undecided,No,In Review,Present,,,,,,,,"389035, 79729, 90049",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Dumontiaceae,20866,12254,Active,Cryptosiphonia woodii,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Lands End, Marin Headlands, San Francisco Bay, Alcatraz",,90049,"14108390, 14108660, 14109110, 14109500","14134880, 14135330, 14135490, 14135990, 14137010, 14137840, 14138520, 14138900, 14139210, 14139850","http://www.inaturalist.org/observations/592075, http://www.inaturalist.org/observations/596463, http://www.inaturalist.org/observations/649236",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Dumontiaceae,19862,12236,Active,Dilsea californica,,,Undecided,No,In Review,Present,,,,,,"Subunit: Lands End, Marin Headlands, Alcatraz",,389035,14109170,"1013115, 14134390, 14137360, 14138190, 14140070",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Dumontiaceae,20777,12246,Active,Farlowia mollis,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Mason, Marin Headlands",,"389035, 79729",,"14135430, 14137630, 14139560",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Dumontiaceae,21814,12267,Active,Pikea californica,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Marin Headlands, San Francisco Bay, Alcatraz",,389035,14108140,"1013116, 14134810, 14135290, 14136040, 14136760, 14137160, 14137600, 14137910, 14139150",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Endocladiaceae,24180,12287,Active,Endocladia muricata,,,Undecided,No,In Review,,,,,,,"Subunit: Fort Baker, Lands End, Marin Headlands, Alcatraz",,"389035, 551776, 551777, 79729, 79730, 90049",14100330,"14134230, 14135830, 14136480, 14136610, 14138130, 14140060","http://www.inaturalist.org/observations/591838, http://www.inaturalist.org/observations/592426, http://www.inaturalist.org/observations/592907, http://www.inaturalist.org/observations/592930, http://www.inaturalist.org/observations/596352, http://www.inaturalist.org/observations/596434, http://www.inaturalist.org/observations/649238",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744867,-9778089,Active,Chondracanthus canaliculata,,,Undecided,No,In Review,Present,,,,,,,,"79729, 79730",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,513525,-671178,Active,Chondracanthus canaliculatus,,,Undecided,No,In Review,,,,,,,Subunit: Marin Headlands,,,,14136670,"http://www.inaturalist.org/observations/593302, http://www.inaturalist.org/observations/596511",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,513534,-671182,Active,Chondracanthus corymbiferus,,Gigartina californica,Accepted,No,In Review,Present,,,,,,Subunit: Marin Headlands,,,,"1013111, 14134820",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744086,-9778022,Active,Gigartina aghardii,,,Undecided,No,In Review,Present,,,,,,,,90049,,1012990,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,19544,12109,Active,Gigartina canaliculata,,,Undecided,No,In Review,,,,,,,"Subunit: Fort Baker, Fort Mason, Marin Headlands, San Francisco Bay",,551776,"14108370, 14108670","14135140, 14135960, 14136420, 14138620, 14139050",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,19456,12101,Active,Gigartina cristata,,,Undecided,No,In Review,,,,,,,,,551777,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,18729,12096,Active,Gigartina exasperata,,,Undecided,No,In Review,Present,,,,,,Subunit: San Francisco Bay,,79729,,14137050,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,20314,12118,Active,Gigartina jardinii,,,Undecided,No,In Review,Present,,,,Uncommon,,Subunit: Marin Headlands,,,14100350,"1013112, 14137530",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,19432,12099,Active,Gigartina papillata,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Lands End, Marin Headlands, San Francisco Bay",,"551776, 79729, 90049","14107840, 14107970, 14108190, 14108330, 14108780, 14109080, 14109230","14134710, 14134720, 14135160, 14135860, 14136370, 14137060, 14137540, 14138400, 14138410, 14138450, 14138460, 14138870, 14138880, 14139000, 14139310",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744060,-9777998,Active,Iridaea flaccidum,,,Undecided,No,In Review,,,,,,,,,"551776, 90049",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,21162,12134,Active,Iridaea heterocarpa,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Marin Headlands, San Francisco Bay",,,"14100290, 14107850, 14108510","1013113, 14134490, 14134910, 14135700, 14136080, 14137120",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,22021,12139,Active,Iridaea splendens,,,Undecided,No,In Review,,,,,,,"Subunit: Fort Baker, Fort Mason, Lands End, Marin Headlands, San Francisco Bay",,551776,14108710,"14134590, 14134600, 14134610, 14134920, 14135720, 14136090, 14138390, 14138760, 14139120, 14140000",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744857,-9778079,Active,Iridea chordata,iridescent seaweed,,Undecided,No,In Review,Present,,,,,,,,90049,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,519586,-673795,Active,Mazzaella flaccida,,,Undecided,No,In Review,Present,,,,Common,,,,"389035, 79729",,,"http://www.inaturalist.org/observations/596392, http://www.inaturalist.org/observations/596394, http://www.inaturalist.org/observations/596470",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744893,-9778114,Active,Mazzaella flaccida iridaea,,,Undecided,No,In Review,Present,,,,,,,,79729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,663858,-743178,Active,Mazzaella heterocarpa,,,Undecided,No,In Review,Present,,,,Common,,,,"389035, 79729",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744894,-9778115,Active,Mazzaella heterocarpa iridaea,,,Undecided,No,In Review,,,,,,,,,79729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,520870,-673810,Active,Mazzaella splendens,,,Undecided,No,In Review,Present,,,,Common,,Subunit: Fort Baker,,"389035, 79729",14097670,,"http://www.inaturalist.org/observations/592615, http://www.inaturalist.org/observations/592917, http://www.inaturalist.org/observations/596454, http://www.inaturalist.org/observations/649248",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,744850,-9778072,Active,Mazzaella splendens iridaea,,,Undecided,No,In Review,Present,,,,,,,,79729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gigartinaceae,22033,12140,Active,Rhodoglossum,,,Undecided,No,In Review,Present,,,,,,,,90049,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Gloiosiphoniaceae,23299,12280,Active,Gloiosiphonia verticillaris,,,Undecided,No,In Review,Present,,,,,,"Subunit: Lands End, Marin Headlands",,79729,,"14135570, 14137780",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Kallymeniaceae,24097,12682,Active,Erythrophyllum delesserioides,,,Undecided,No,In Review,Present,,,,,,Subunit: Marin Headlands,,"389035, 79729",,"14136630, 14137760",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,510506,-669968,Active,Ahnfeltiopsis linearis,,,Accepted,No,In Review,Present,,,,,,,,"389035, 79729",,,"http://www.inaturalist.org/observations/595992, http://www.inaturalist.org/observations/649229",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,16643,12065,Active,Gymnogongrus linearis,,,Undecided,No,In Review,Present,,,,,,"Subunit: Lands End, Marin Headlands, Pacific Ocean, San Francisco Bay",,,"14105310, 14108610","1013071, 14135540, 14136330, 14137090, 14137310, 14139700",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,16621,12063,Active,Gymnogongrus platyphyllus,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Marin Headlands, San Francisco Bay, Alcatraz",,,"14108620, 14108890","1013070, 14134830, 14135170, 14135900, 14137100, 14137960, 14139060",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,744841,-9778062,Active,Mastocarpus canaliculata,,,Undecided,No,In Review,Present,,,,Common,,,,79729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,519538,-673772,Active,Mastocarpus jardinii,,,Undecided,No,In Review,,,,,,,Subunit: Marin Headlands,,"389035, 79729",,"14134360, 14136660, 14137390","http://www.inaturalist.org/observations/592380, http://www.inaturalist.org/observations/649245",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,519542,-673774,Active,Mastocarpus papillatus,,,Undecided,No,In Review,Present,,,,,,"Subunit: Lands End, Marin Headlands",,"389035, 79729, 79730",,"14134370, 14136910, 14139860, 14139950, 14140050","http://www.inaturalist.org/observations/592007, http://www.inaturalist.org/observations/592448, http://www.inaturalist.org/observations/595999, http://www.inaturalist.org/observations/596517, http://www.inaturalist.org/observations/607676, http://www.inaturalist.org/observations/649246",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,21605,11884,Active,Petrocelis franciscana,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Lands End, Marin Headlands, San Francisco Bay",,"389035, 79729","14108240, 14108320","1013066, 14134630, 14134700, 14135240, 14139490",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gigartinales,Phyllophoraceae,21974,12060,Active,Stenogramme interrupta,,,Undecided,No,In Review,Present,,,,,,,,90049,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gracilariales,Gracilariaceae,18817,12005,Active,Gracilaria sjoestedtii,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Marin Headlands, San Francisco Bay",,"36079, 389035, 79729",14108740,"14134760, 14136030, 14137070, 14138920",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Gracilariales,Gracilariaceae,21204,12039,Active,Gracilariophila oryzoides,,,Undecided,No,In Review,Present,,,,,,"Subunit: Marin Headlands, San Francisco Bay",,389035,14108760,"1013069, 14134770",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Halymeniales,Halymeniaceae,32165,12598,Active,Prionitis filiformis,,,Undecided,No,In Review,Present,,,,,,"Subunit: Lands End, Marin Headlands",,,14109060,"14134400, 14136820, 14137350, 14137480, 14139630, 14139920, 14140030",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Halymeniales,Halymeniaceae,31295,12592,Active,Prionitis lanceolata,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Lands End, Marin Headlands, San Francisco Bay, Alcatraz",,"389035, 79729, 90049","14100440, 14107830, 14108650, 14109070, 14109200","1013120, 14134410, 14134420, 14134840, 14135320, 14135510, 14136120, 14136400, 14136830, 14137430, 14137440, 14137690, 14137810, 14138720, 14139640, 14139650, 14139910, 14140020","http://www.inaturalist.org/observations/592896, http://www.inaturalist.org/observations/596725, http://www.inaturalist.org/observations/649262",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Halymeniales,Halymeniaceae,31306,12593,Active,Prionitis lyallii,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Marin Headlands, San Francisco Bay, Alcatraz",,389035,,"1013121, 14134750, 14135410, 14136130, 14137190, 14137990",http://www.inaturalist.org/observations/649263,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Hildenbrandiales,Hildenbrandiaceae,24950,12296,Active,Hildenbrandia occidentalis,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Mason, San Francisco Bay",,"389035, 79729",,"14138350, 14139510",http://www.inaturalist.org/observations/649240,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Nemastomatales,Schizymeniaceae,23874,12161,Active,Schizymenia pacifica,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Marin Headlands, Alcatraz",,,"14107870, 14108110","1013114, 14135350, 14135690, 14136110, 14137470, 14137620, 14138030",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Palmariales,Palmariaceae,26685,12825,Active,Halosaccion glandiforme,,,Undecided,No,In Review,Present,,,,,,,,79729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Plocamiales,Plocamiaceae,15993,11968,Active,Plocamium cartilagineum,,,Undecided,No,In Review,,,,,,,,,"389035, 79729",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Plocamiales,Plocamiaceae,518456,-674456,Active,Plocamium cartilagineum ssp. pacificum,,,Undecided,No,In Review,Present,,,,,,Subunit: Marin Headlands,,,,"1013035, 14134340, 14136770",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Plocamiales,Plocamiaceae,15960,11965,Active,Plocamium pacificum,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Lands End",,389035,14109570,"1013067, 14135600, 14135820",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Plocamiales,Plocamiaceae,15971,11966,Active,Plocamium violaceum,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Fort Mason, Lands End, Marin Headlands, San Francisco Bay, Alcatraz",,389035,"14100320, 14109190","1013068, 14134330, 14135950, 14136410, 14136780, 14137320, 14137660, 14138150, 14138550, 14139220, 14139720, 14139980",http://www.inaturalist.org/observations/593852,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Rhodymeniales,Champiaceae,28337,12738,Active,Gastroclonium coulteri,,,Undecided,No,In Review,Present,,,,,,Subunit: Marin Headlands,,"79729, 79730",,"14137330, 14137650",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Rhodymeniales,Champiaceae,515661,-672032,Active,Gastroclonium subarticulatum,,,Undecided,No,In Review,Present,,,,,,Subunit: Marin Headlands,,389035,,"1013089, 14134500, 14136640",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Rhodymeniales,Champiaceae,27311,12730,Active,Lomentaria hakodatensis,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Fort Baker,,,14097660,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Rhodymeniales,Rhodymeniaceae,30067,12761,Active,Rhodymenia californica,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Marin Headlands",,"389035, 79729",,"14135200, 14136870",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Rhodymeniales,Rhodymeniaceae,744097,-9778033,Active,Rodymenia californica,,,Undecided,No,In Review,Present,,,,,,,,79729,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulotrichales,Ulotrichaceae,450472,6420,Active,Ulothrix laetevirens,,,Undecided,No,In Review,,,,,,,,,,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulotrichales,Ulotrichaceae,517472,6741,Active,Urospora penicilliformis,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Marin Headlands, San Francisco Bay, Alcatraz",,,14108080,"1013061, 14134660, 14135080, 14136180, 14136890, 14137270, 14138120",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Kornmanniaceae,468728,6503,Active,Blidingia minima,,,Accepted,No,In Review,Present,,,,,,"Subunit: Golden Gate Strait, Lands End, Marin Headlands",,,14100870,"1013058, 14134680, 14139770",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,474444,6517,Active,Enteromorpha clathrata,,,Undecided,No,In Review,Present,,,,,,,,36079,,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,481192,6570,Active,Ulva angusta,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Mason, Marin Headlands",,389035,"14108550, 14109040","1013060, 14134740",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,485762,6569,Active,Ulva expansa,,,Undecided,No,In Review,Present,,,,,,,,"36079, 79729",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,475954,6536,Active,Ulva intestinalis,,,Undecided,No,In Review,,,,,,,,,,,,"http://www.inaturalist.org/observations/591869, http://www.inaturalist.org/observations/596548",,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,480878,6562,Active,Ulva lactuca,,,Undecided,No,In Review,Present,,,,Abundant,,Subunit: San Francisco Bay,,551776,14108310,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,482838,6567,Active,Ulva lobata,,,Undecided,No,In Review,,,,,,,"Subunit: Fort Baker, Fort Mason, Marin Headlands, San Francisco Bay",,551777,"14108540, 14109050","14135020, 14135450, 14136060, 14138380",,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,485116,6576,Active,Ulva taeniata,sea spiral,,Undecided,No,In Review,Present,,,,,,,,"389035, 551777",,,,,,,,
GOGA,Golden Gate National Recreation Area,Non-vascular Plant,7,Ulvales,Ulvaceae,480264,6566,Active,Ulva vexata,,,Undecided,No,In Review,Present,,,,,,"Subunit: Lands End, Marin Headlands",,,"14100360, 14108170","1013059, 14134670",,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744875,-9778097,Active,Ampelisca cirstata,,,Undecided,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744891,-9778112,Active,Chthalmus dalli,,,Undecided,No,In Review,Present,,,,,,,,"551908, 90008",,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744882,-9778103,Active,Eurystheus tenuicornis,,,Undecided,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744858,-9778080,Active,Exirolana chiltoni,,,Undecided,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744073,-9778009,Active,Idothea urotoma,flat tailed isopod,,Undecided,No,In Review,Present,,,,,,,,90059,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744840,-9778061,Active,Orcorectes astacus,crayfish,,Undecided,No,In Review,,,,,,,,,,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744082,-9778018,Active,Pagurus granulosis,Grainy Hermit Crab,,Undecided,No,In Review,Present,,,,,,Subunit: Muir Beach,,551908,14140290,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,,,744901,-9778122,Inactive,Pycnogonum rickettsi,,,Undecided,No,In Review,Present,,,,,,,,"389035, 6947",,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Ampeliscidae,731691,93329,Active,Ampelisca abdita,,,Accepted,No,In Review,Present,,Unknown,,,,"Subunit: Fort Baker, Giacomini, Golden Gate Strait",,,"14099900, 14106110, 14119290",,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Ampeliscidae,731699,93336,Active,Ampelisca pugetica,,,Accepted,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Ampithoidae,732645,93424,Active,Ampithoe valida,,,Accepted,No,In Review,Present,,Unknown,,,,"Subunit: Fort Baker, Giacomini",,,"14098060, 14119300",,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Anisogammaridae,726525,93955,Active,Anisogammarus ramellus,,,Undecided,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Anisogammaridae,482767,656666,Active,Eogammarus confervicolus,,,Accepted,No,In Review,Present,,Unknown,,,,"Subunit: Giacomini, Ocean Beach",,,"14106310, 14119320",,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Aoridae,732667,93444,Active,Aoroides columbiae,,,Accepted,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Aoridae,732669,93446,Active,Aoroides secunda,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Fort Baker,,,14098070,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Aoridae,734872,93643,Active,Grandidierella japonica,,,Accepted,No,In Review,Present,,Unknown,,,,"Subunit: Fort Baker, Giacomini",,,"14098490, 14119330",,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Caprellidae,729955,95409,Active,Caprella californica,,,Undecided,No,In Review,Present,,,,,,"Subunit: Fort Baker, Giacomini",,"389028, 389035, 6947","14098510, 14106120, 14119340",,http://www.inaturalist.org/observations/598968,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Caprellidae,729951,95405,Active,Caprella incisa,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Fort Baker,,,14098140,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Caprellidae,484057,656389,Active,Caprella mutica,,,Accepted,No,In Review,Present,,Unknown,,,,"Subunit: Fort Baker, Golden Gate Strait",,,"14098150, 14098520, 14100190",,,,,,GNR,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Caprellidae,484070,656395,Active,Caprella uniforma,,,Undecided,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,483770,656746,Active,Americorophium spinicorne,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14119350,,http://www.inaturalist.org/observations/595267,,,,G5,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,483772,656747,Active,Americorophium stimpsoni,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14119360,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,734836,93610,Active,Corophium alienense,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14119370,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,733542,93597,Active,Corophium brevis,,,Undecided,No,In Review,Present,,,,,,Subunit: Fort Baker,,389028,14106130,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,926823,,Active,Corophium heteroceratum,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Fort Baker,,,14140250,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,734825,93600,Active,Corophium insidiosum,,,Undecided,No,In Review,Present,,,,,,,,389028,,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,483791,656756,Active,Monocorophium acherusicum,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Fort Baker,,,14098100,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Corophiidae,483797,656759,Active,Monocorophium insidiosum,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14119380,,,,,,,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Crangonyctidae,735299,95082,Active,Crangonyx pseudogracilis,northern river crangonyctid,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Giacomini,,,14119390,,,,,,G5,
GOGA,Golden Gate National Recreation Area,Crab/Lobster/Shrimp,8,Amphipoda,Dexaminidae,733452,93515,Active,Atylus tridens,,,Accepted,No,In Review,Present,,Unknown,,,,Subunit: Golden Gate Strait,,,14100130,,,,,,,
