"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID"
-118.9468717575,34.1409709163,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia spathacea",2012,3,NA,65,64133
-118.9458203316,34.1411485125,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Polypodiaceae","Polypodium","Polypodium californicum",2012,3,NA,65,57216
-118.5102475879,34.1117269391,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum confertiflorum",2012,4,19,44,53395
-118.518148,34.128894,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Pellaea","Pellaea andromedifolia",2012,4,20,44,57231
-118.526206,34.128538,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Heteromeles","Heteromeles arbutifolia",2012,4,20,44,53405
-118.521881,34.128138,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis pes-caprae",2012,4,21,44,53169
-118.527028,34.128877,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2012,4,20,44,50643
-118.4986038408,34.0118451143,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus californicus",2012,4,NA,64,4385
-118.9378541708,34.1400207702,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris hypochondriaca",2011,11,NA,65,120719
-118.8360710442,34.1337382316,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Pituophis","Pituophis catenifer",2012,5,NA,490,29053
-118.9327043295,34.0598059488,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Platanaceae","Platanus","Platanus racemosa",2012,6,NA,65,58231
-118.9326882362,34.0598770555,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya lanceolata",2012,6,NA,65,58137
-118.9326882362,34.0598770555,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",2012,6,NA,65,47219
-118.9327257872,34.0596592911,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Epipactis","Epipactis gigantea",2012,6,NA,65,50715
-118.9326936007,34.0600281571,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus agrifolia",2012,6,NA,65,47850
-118.8546399529,34.1013974339,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus californicus",2012,6,NA,576,124420
-118.9466879192,34.1151419218,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Xylocopa","Xylocopa californica",2012,6,NA,576,57688
-118.8416401449,34.0550520332,"Bird","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",2012,6,NA,576,3454
-118.8107106337,34.070408099,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio eurymedon",2011,8,NA,576,55521
-118.9629541807,34.1150646603,"Bird","Animalia","Chordata","Aves","Piciformes","Picidae","Picoides","Picoides nuttallii",2012,6,NA,576,17645
-118.8345417764,34.0945862503,"Bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Selasphorus","Selasphorus sasin",2012,6,NA,576,6359
-118.9991915476,34.0712355289,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria multicarinata",2012,6,NA,576,32055
-118.9923730052,34.1307513695,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melozone","Melozone crissalis",2012,7,NA,576,73044
-118.8559015769,34.1248981157,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Erynnis","Erynnis tristis",2012,7,NA,576,59189
-118.7011764058,34.1361798235,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2012,7,NA,490,5212
-118.8311661848,34.0663171681,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Strymon melinus",2012,7,NA,576,50931
-118.8681707018,34.1012598927,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Cotinis","Cotinis mutabilis",2012,7,NA,576,57665
-118.873686768,34.0401249896,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Aphelocoma californica",2012,7,NA,576,506118
-118.6807157693,34.0322862372,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata",2012,7,NA,668,144491
-118.6805119214,34.0325085176,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",2012,7,NA,668,3901
-118.6804958282,34.0325396368,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta thula",2012,7,NA,668,4940
-118.663679906,34.0730681695,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus heermanni",2012,7,NA,668,4353
-118.6803348956,34.0324551704,"Bird","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus",2012,7,NA,668,4265
-118.6800076661,34.0321039669,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2012,7,NA,668,4328
-118.5298184741,34.0591407202,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Ricinus","Ricinus communis",2012,7,5,7,56739
-118.5365454544,34.0681219834,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus cardinalis",2012,7,6,7,53154
-118.5281555045,34.0542563977,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Otospermophilus","Otospermophilus beecheyi",2012,7,NA,7,180007
-118.5365561832,34.0673709889,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Epilobium","Epilobium canum",2012,7,NA,7,53044
-118.5368136752,34.0681619769,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum illotum",2012,7,NA,7,51555
-118.5368136752,34.0681619769,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Libellula","Libellula saturata",2012,7,NA,7,47817
-118.5365883696,34.0681353145,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Adiantum","Adiantum jordanii",2012,7,NA,7,56032
-118.5297755587,34.0588162925,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae",2012,7,NA,7,55626
-118.5305051196,34.060891719,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Malacothrix","Malacothrix saxatilis",2012,7,NA,7,77940
-118.5312561381,34.0621938342,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2012,7,NA,7,76185
-118.5309825527,34.0615783317,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Rhamnus","Rhamnus ilicifolia",2012,7,NA,7,58308
-118.5308430779,34.0612228047,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2012,7,NA,7,64122
-118.5363147843,34.0658534264,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Cercocarpus","Cercocarpus betuloides",2012,7,NA,7,63977
-118.5318301308,34.0630448646,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Poanes","Poanes melane",2012,7,NA,7,51765
-118.8475493774,34.0739867212,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta",2012,8,NA,576,49133
-118.8821117895,34.1398642208,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Libellula","Libellula saturata",2012,8,NA,576,47817
-118.9966956385,34.1168790604,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Agraulis","Agraulis vanillae",2012,8,NA,576,49150
-118.9884049413,34.0966458627,"Invertebrate","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eristalinus","Eristalinus taeniops",2012,8,NA,576,145540
-119.062281847,34.0863779212,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina",2012,8,NA,65,41708
-118.9614737034,34.1503652436,"Invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Argiope","Argiope argentata",2012,9,NA,576,67706
-118.9596686017,34.143546075,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Elanus","Elanus leucurus",2012,9,NA,576,5277
-118.9603042603,34.1544316511,"Bird","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Geococcyx","Geococcyx californianus",2012,9,NA,576,1986
-118.9587593079,34.1530110943,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2012,9,NA,576,48225
-118.511721,34.054575,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2012,9,NA,858,53985
-118.977329939,34.0824711609,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus niger",2012,10,NA,576,46020
-118.9701226911,34.0589549806,"Invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Araneus","Araneus diadematus",2012,9,NA,576,52628
-118.9781569951,34.1066582498,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus brachyrhynchos",2012,9,NA,576,8021
-118.8231360359,34.0935208777,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2012,10,NA,576,9176
-118.812675,34.104484,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya pulverulenta",2009,5,17,701,76737
-118.9943014649,34.069117248,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Leptotes","Leptotes marina",2012,10,NA,576,59152
-118.9878938458,34.1403660217,"Bird","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",2012,10,NA,576,17394
-118.7001299858,34.1259449249,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Pituophis","Pituophis catenifer",2012,10,NA,490,51440
-118.9209095828,34.0792981763,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia campanularia",2012,11,NA,65,50171
-118.816494808,34.0887506509,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus plexippus",2012,11,NA,576,48662
-118.3510073,34.1129447,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus megacarpus",2012,11,NA,800,76185
-118.3510073,34.1129447,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Brickellia","Brickellia californica",2012,11,NA,800,58803
-118.8268355217,34.0917741738,"Bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus tristis",2012,11,NA,576,145310
-118.9823140409,34.1438633172,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",2012,11,NA,576,5206
-118.6806067,34.0347809,"Invertebrate","Animalia","Arthropoda","","Sessilia","Balanidae","Balanus","Balanus glandula",2012,11,23,913,81610
-118.6806067,34.0347809,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia gigantea",2012,11,23,913,53750
-118.6806067,34.0347809,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Flabellinidae","Flabellina","Flabellina iodinea",2012,11,23,913,47171
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia stellata",2012,11,23,913,4627
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata",2012,11,23,913,144491
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius americanus",2012,11,22,913,3906
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis macularius",2012,11,22,913,72458
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2012,11,22,913,4235
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2012,11,22,913,4345
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Melanitta","Melanitta perspicillata",2012,11,22,913,7036
-118.6806067,34.0347809,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Nereocystis","Nereocystis luetkeana",2012,11,22,913,120499
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus californicus",2012,11,22,913,4385
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus heermanni",2012,11,22,913,4353
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola",2012,11,22,913,4892
-118.6806067,34.0347809,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2012,11,22,913,4345
-118.6806067,34.0347809,"Invertebrate","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus californianus",2012,11,22,913,62806
-118.6806067,34.0347809,"Invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Sabellariidae","Phragmatopoma","Phragmatopoma californica",2012,11,22,913,59635
-118.6806067,34.0347809,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2012,11,22,913,49699
-118.6806067,34.0347809,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura sola",2012,11,22,913,49051
-118.6806067,34.0347809,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2012,11,22,913,117633
-118.6806067,34.0347809,"Invertebrate","Animalia","Mollusca","Gastropoda","Anaspidea","Aplysiidae","Aplysia","Aplysia californica",2012,11,21,913,48655
-118.9159385263,34.0899841689,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter cooperii",2012,11,NA,576,5112
-118.980151573,34.1384833087,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Junco","Junco hyemalis",2012,12,NA,576,10094
-118.8393739081,34.0517161964,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter cooperii",2012,12,NA,576,5112
-118.8400099107,34.0717217222,"Bird","Animalia","Chordata","Aves","Passeriformes","Paridae","Baeolophus","Baeolophus inornatus",2012,12,NA,576,13633
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2012,12,20,891,4235
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2012,12,20,891,6930
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola",2012,12,20,891,4892
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mergus","Mergus serrator",2012,12,20,891,6996
-118.8198739985,34.0126920407,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2009,2,NA,16,4345
-118.8202173212,34.013118917,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata",2009,2,NA,16,144491
-118.8202173212,34.013118917,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus heermanni",2009,2,NA,16,4353
-118.92786515,34.0498699394,"Bird","Animalia","Chordata","Aves","Piciformes","Picidae","Picoides","Picoides nuttallii",2013,2,NA,576,17645
-118.6822987,34.0333857,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2011,3,21,891,48830
-118.6822987,34.0333857,"Mammal","Animalia","Chordata","Mammalia","Cetacea","Delphinidae","Tursiops","Tursiops truncatus",2011,3,21,891,41482
-118.6822987,34.0333857,"Invertebrate","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus",2011,3,21,891,48035
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres",2011,3,21,891,3938
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",2011,3,21,891,3901
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata",2011,3,21,891,144491
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus argentatus",2011,3,21,891,204533
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus glaucescens",2011,3,21,891,4399
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2011,3,21,891,4345
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",2011,3,21,891,3849
-118.7627334428,34.0534218294,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius nivosus",2011,3,21,891,144485
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus polyglottos",2011,3,20,891,14886
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Selasphorus","Selasphorus sasin",2011,3,20,891,6359
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porzana","Porzana carolina",2011,3,21,891,162
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2011,3,21,891,4328
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops niger",2011,3,21,891,4496
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas crecca",2011,3,21,891,123676
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mergus","Mergus serrator",2011,3,21,891,6996
-118.6822987,34.0333857,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola",2011,3,21,891,4892
-118.8387951337,34.1005985016,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Aphelocoma californica",2013,3,NA,576,506118
-118.8429564194,34.0745341868,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2013,3,NA,576,17013
-118.8161666667,34.0395,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria multicarinata",2013,3,1,826,32058
-118.817,34.0365,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2013,3,0,826,50654
-118.8168333333,34.0403333333,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Neotoma","Neotoma macrotis",2013,3,1,826,64102
-118.8145,34.0351666667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2013,3,0,826,50042
-118.8125,34.032,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2013,3,1,826,480298
-118.8145,34.035,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes speciosum",2013,3,0,826,50824
-118.8145,34.035,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Encelia","Encelia californica",2013,3,0,826,64141
